0.00005025	5.416
0.000100472	10.832
0.000150722	16.247
0.000200722	16.442
0.000250722	15.894
0.000300694	15.346
0.000350667	14.798
0.000400639	14.25
0.000450611	13.702
0.000500583	13.154
0.00047475	12.478
0.000374639	9.846
0.000274528	7.216
0.000174389	4.585
7.42778E-05	1.954
-2.59444E-05	-2.796
-0.000126417	-13.626
-0.000212194	-16.318
-0.000312139	-15.221
-0.000412083	-14.125
-0.000500583	-13.154
-0.00047475	-12.478
-0.000374639	-9.846
-0.000274528	-7.216
-0.000174389	-4.584
-7.42778E-05	-1.954
2.58333E-05	0.678
0.000125944	3.31
0.000226083	5.94
0.000326194	8.572
0.000426306	11.202
0.000500583	13.154
0.00047475	12.477
0.000374639	9.846
0.000274528	7.216
0.000174389	4.584
7.42778E-05	1.954
-2.58333E-05	-0.679
-0.000125944	-3.31
-0.000226083	-5.941
-0.000326194	-8.572
-0.000426306	-11.202
-0.000500583	-13.155
-0.00047475	-12.477
-0.000374639	-9.846
-0.000274528	-7.215
-0.000174389	-4.584
-7.42778E-05	-1.954
2.58333E-05	0.678
0.000125944	3.31
0.000226083	5.94
0.000326194	8.571
0.000426306	11.202
0.000500583	13.154
0.00047475	12.477
0.000374639	9.846
0.000274528	7.215
0.000174389	4.584
7.42778E-05	1.954
-2.58333E-05	-0.679
-0.000125944	-3.309
-0.000226083	-5.941
-0.000326194	-8.571
-0.000426306	-11.203
-0.000500583	-13.155
-0.00047475	-12.477
-0.000324583	-8.531
-0.000174389	-4.584
-2.42222E-05	-0.638
0.000181056	4.757
0.00033125	8.704
0.000481417	12.651
0.000631389	11.724
0.000781444	13.306
0.000931556	15.861
0.00100075	17.041
0.000800611	13.632
0.000600444	10.224
0.000400306	6.815
0.000200139	3.407
-7.77778E-11	-0.0014989
-4.38889E-05	-1.153
-0.000244111	-6.415
-0.000444361	-11.677
-0.000644361	-11.581
-0.000844472	-14.379
-0.00100075	-17.039
-0.000800611	-13.631
-0.000600444	-10.223
-0.000400306	-6.815
-0.000200139	-3.406
1.44028E-10	0.0024969
5.43333E-05	0.923
0.0002545	4.332
0.000454639	7.74
0.000654778	11.148
0.000854944	14.556
0.00100075	17.04
0.000800611	13.632
0.000600444	10.222
0.000400306	6.815
0.000200139	3.406
5.08056E-11	-0.0015002
-5.44444E-05	-0.924
-0.000254611	-4.332
-0.00045475	-7.74
-0.000654917	-11.149
-0.000855056	-14.557
-0.00100075	-17.038
-0.000800611	-13.629
-0.000600444	-10.221
-0.000400306	-6.813
-0.000200139	-3.405
2.11167E-10	0.0025291
5.45278E-05	0.925
0.000254694	4.333
0.000454833	7.742
0.000655	11.15
