0.000100647	15.276
0.000201088	25.07
0.000300971	22.256
0.000400824	19.442
0.000500706	16.628
0.000600588	13.814
0.000700676	15.44
0.000800765	17.644
0.000900853	19.85
0.001000941	22.056
0.000800765	17.644
0.000600559	13.234
0.000400382	8.822
0.000200176	4.412
8.56176E-11	0.00041963
-2.72353E-05	-4.13
-0.000222029	-24.48
-0.000421765	-18.852
-0.000621559	-13.698
-0.000821735	-18.109
-0.001000941	-22.058
-0.000800765	-17.646
-0.000600559	-13.236
-0.000400382	-8.824
-0.000200176	-4.414
-1.57824E-10	-0.003
0.000200176	4.414
0.000400382	8.826
0.000600559	13.237
0.000800765	17.648
0.001000941	22.059
0.000800765	17.648
0.000600559	13.237
0.000400382	8.826
0.000200176	4.414
-1.33206E-10	-0.0014106
-0.000200176	-4.417
-0.000400382	-8.828
-0.000600559	-13.239
-0.000800765	-17.647
-0.001000941	-22.058
-0.000700676	-15.441
-0.000400382	-8.825
-0.000100088	-2.209
2.70588E-05	0.599
0.000327324	7.216
0.000627618	13.833
0.000927912	20.449
0.001228176	27.066
0.001528471	33.683
0.001828765	40.299
0.002001912	44.115
0.001601529	35.292
0.001201147	26.47
0.000800765	17.648
0.000400382	8.826
2.44559E-10	0.003
-0.000400382	-8.831
-0.000800765	-17.653
-0.001201147	-26.475
-0.001601529	-35.291
-0.002001912	-44.113
-0.001601529	-35.291
-0.001201147	-26.469
-0.000800765	-17.647
-0.000400382	-8.825
1.45029E-10	0.005
0.000400382	8.833
0.000800765	17.655
0.001201147	26.477
0.001601529	35.3
0.002001912	44.122
0.001601529	35.3
0.001201147	26.477
0.000800765	17.655
0.000400382	8.833
-2.34941E-10	0
-0.000400382	-8.832
-0.000800765	-17.654
-0.001201147	-26.476
-0.001601529	-35.292
-0.002001912	-44.114
-0.001501412	-33.086
-0.001000941	-22.058
-0.000500471	-11.032
-2.42324E-10	-0.00191987
0.000500471	11.048
0.001000941	22.075
0.001501412	33.103
0.002001912	44.131
0.002502382	55.158
0.003002853	66.186
0.002402294	52.953
0.001801706	39.719
0.001201147	26.486
0.000600559	13.252
2.60706E-10	0.016
-0.000600559	-13.247
-0.001201147	-26.48
-0.001801706	-39.713
-0.002402294	-52.945
-0.003002853	-66.169
-0.002402294	-52.936
-0.001801706	-39.704
-0.001201147	-26.471
-0.000600559	-13.238
-3.8E-10	0
0.000600559	13.264
0.001201147	26.497
0.001801706	39.731
0.002402294	52.963
0.003002853	66.197
0.002402294	52.963
0.001801706	39.731
0.001201147	26.497
0.000600559	13.264
2.65853E-10	0.021
-0.000600559	-13.248
-0.001201147	-26.481
-0.001801706	-39.713
-0.002402294	-52.946
-0.003002853	-66.17
-0.002202088	-48.526
-0.001401324	-30.882
-0.000600559	-13.238
2.69412E-05	0.635
0.000827706	18.28
0.001628471	35.923
0.002429206	53.568
0.003229971	71.212
0.004030735	88.845
0.0048315	106.49
0.005004735	110.307
0.004003794	88.252
0.003002853	66.197
0.002001912	44.14
0.001000941	22.085
-6.6E-10	0.002
-0.001000941	-22.077
-0.002001912	-44.132
-0.003002853	-66.186
-0.004003794	-88.241
-0.005004765	-110.28
-0.004003794	-88.225
-0.003002853	-66.171
-0.002001912	-44.117
-0.001000941	-22.062
-6.58824E-10	0.002
0.001000941	22.104
0.002001912	44.159
0.003002853	66.214
0.004003794	88.27
0.005004765	110.325
0.004003794	88.27
0.003002853	66.214
0.002001912	44.159
0.001000941	22.104
3.26176E-10	0.033
-0.001000941	-22.078
-0.002001912	-44.133
-0.003002853	-66.187
-0.004003794	-88.242
-0.005004765	-110.281
-0.003753559	-82.714
-0.002502382	-55.146
-0.001251176	-27.577
4.61176E-10	0.037
0.001251176	27.641
0.002502382	55.21
0.003753559	82.779
0.005004765	110.348
0.006255941	137.918
0.007506088	141.5
0.006004676	108.67
0.004503265	75.853
0.003001853	43.037
0.001500441	10.22
-0.0000005	-11.28
-0.000927529	-21.924
-0.002428971	-54.979
-0.003930382	-88.034
-0.005431824	-121.088
-0.006932676	-141.065
-0.007506088	-141.491
-0.006004676	-108.673
-0.004503265	-75.874
-0.003001853	-43.074
-0.001500618	-14.57
1.17647E-07	2.865
0.001500824	19.134
0.001806265	22.957
0.003307676	55.798
0.004809088	88.638
0.0063105	121.479
0.007506088	141.58
0.006004676	108.762
0.004503265	75.962
0.003001853	43.162
0.001500647	15.077
-1.17647E-07	-2.389
-0.001500794	-18.651
-0.001847029	-22.917
-0.003348441	-55.747
-0.004849853	-88.577
-0.006351265	-121.407
-0.007506088	-141.52
-0.005754441	-103.233
-0.004002794	-64.967
-0.002251147	-26.702
-0.000500147	-3.235
0.001250676	15.994
0.001847706	22.977
0.003599353	61.278
0.005351	99.58
0.007102647	137.882
0.008852853	142.593
0.010006176	143.452
0.008004324	100.464
0.006002471	57.498
0.004000735	17.298
0.001999794	-4.75
-0.000001	-23.171
-0.002001794	-41.591
-0.003086324	-52.098
-0.005088206	-95.82
-0.007090088	-139.542
-0.009090235	-142.782
-0.010006176	-143.462
-0.008004324	-100.494
-0.006002471	-57.56
-0.004001294	-30.273
-0.002000294	-7.047
5.58824E-07	12.718
0.002001324	30.967
0.004002118	49.196
0.004355029	52.93
0.006356882	96.244
0.008358765	139.557
0.010006176	143.532
0.008004324	100.566
0.006002471	57.63
0.004001324	30.694
0.002000324	7.471
-5.29412E-07	-12.366
-0.002001324	-30.609
-0.004002118	-48.836
-0.004389559	-52.884
-0.006391412	-96.184
-0.008393294	-139.485
-0.010006176	-143.476
-0.007003412	-79.024
-0.004001324	-30.641
-0.000999853	3.278
0.002001324	30.645
0.004389765	52.936
0.007392559	117.889
0.010393676	143.836
0.013393765	146.067
0.016393853	148.28
0.019393971	150.513
0.0200065	150.968
0.016003029	70.662
0.012000706	16.488
0.007999382	-14.39
0.003998382	-37.276
-2.58824E-06	-60.162
-0.004003588	-83.044
-0.006249118	-96.418
-0.010251147	-143.764
-0.014251265	-146.738
-0.018251412	-149.71
