0.0003557572049351643, 48.23033351585292
0.0011045603455170083, 54.335736230103805
0.0018859201443849893, 59.50904953048786
0.0025370533101083115, 65.44446151626909
0.003123073159259332, 71.10039138017225
0.0038718762998411482, 77.05192733452333
0.004750906073567651, 82.18182995029616
0.005532265872435632, 87.87111024491657
0.0062810690130174485, 93.90147449005374
0.0070298721535992925, 99.46424364666424
0.007746118635894944, 105.17212852040373
0.008494921776476788, 110.67712012297213
0.00921116825877244, 116.6572313327332
0.009862301424495762, 122.05795460521637
0.010513434590219084, 127.7601960899564
0.011099454439370104, 133.87480807087124
0.011652917630234932, 139.6612972913889
0.01220638082109976, 145.3812751415558
0.012727287353678424, 151.47815075704378
0.013280750544543252, 157.00352126433248
0.013866770393694244, 162.95505721868355
0.014420233584559072, 168.8597888753804
0.0149736967754239, 174.3851593826691
0.015559716624574893, 179.9819680284827
0.016210849790298215, 185.7274754955519
0.01695965293088006, 191.0228555067118
0.01780612604632037, 196.6963809712369
0.018750269136619202, 202.0814793503678
0.019759525543490364, 207.2590200245628
0.02080133860864769, 211.79287843680748
0.021843151673805017, 216.06069136764907
0.022268470343392327, 217.68707482993196
0.022396614864669845, 213.5831428220826
0.022273623044477664, 204.3596169540863
0.022145463500748003, 197.1524589393565
0.02199291230192138, 191.770738915545
0.02187570833209118, 187.76232032907146
0.021734629479517792, 183.02671076009608
0.021524096422600586, 178.25562846026693
0.02135480179951252, 173.6855583019424
0.021159461849795502, 168.68981537337282
0.020964121900078514, 163.63495122671372
0.02080133860864769, 158.99393560668167
0.02067111197550303, 154.95891247206782
0.020562589781215806, 150.80564690127477
0.020352056724298573, 146.33017069189356
0.020182762101210533, 142.49911575968875
0.01989626350829224, 138.13596986467775
0.01965100334920314, 133.69005426434128
0.019466515618914854, 129.10815986239882
0.019347141205198898, 123.87593206147096
0.01921691457205424, 119.08711339621496
0.019064983500052146, 114.03224924955583
0.01881538245319153, 109.65136698911792
0.018536325382167262, 104.51795608128268
0.01830532814004157, 100.0500811713701
0.01809913597089588, 95.32038372420365
0.017903796021178864, 91.12277723984346
0.017708456071461876, 86.62956466503533
0.017513116121744887, 82.43195818067517
0.01731777617202787, 78.41171535058373
0.017122436222310883, 74.49789071305344
0.016872835175450268, 70.34166908135597
0.016579825250874758, 66.0849413789062
0.01626511088744184, 61.35524393173978
0.015982953182295062, 57.78580038958137
0.015744204354863178, 53.40344009869125
0.015505455527431267, 49.17627300528619
0.015234150041713218, 43.97360581340314
0.0149736967754239, 39.699141745526504
0.014702391289705852, 35.46015040850358
0.014485346901131402, 31.351225751277752
0.014181484757127188, 26.503285867932163
0.013969091319736476, 22.119869841004686
0.013606317127404899, 17.493212231080122
0.013299354349278203, 13.606414436105126
0.012890070645109247, 9.653738712401776
0.012564504062247572, 5.361538279098227
0.012173824162813596, 1.5203482809352522
0.011718030946807262, -2.6350287619324035
0.011294794389087093, -6.6932780893671975
0.010983180659776631, -10.692406198712376
0.010545991248505249, -14.366367608564872
0.010090198032498943, -18.26836800247719
0.009634404816492609, -22.17036839638945
0.00914605494220011, -26.195889906667503
0.008592591751335282, -29.99689155301013
0.008071685218756619, -34.155083891977256
0.007518222027891791, -38.26992067101202
0.006899645520454634, -42.136448334070565
0.006248512354731284, -46.15131650797207
0.005532265872435632, -49.521225939078136
0.004913689364998475, -53.354699466568434
0.004327669515847482, -57.141413485206044
0.003643979691837995, -60.92087171798727
0.0029602898678284806, -64.90994154217691
0.0022766000438189937, -68.72487250581185
0.0015929102198095069, -72.3946877523178
0.0009092203957999923, -76.04515423653982
0.00019297391350434068, -79.67304716476411
-0.0005232725687913248, -83.51055168439689
-0.0012395190510869764, -86.96108095835234
-0.001955765533382642, -90.39548626373801
-0.0026720120156783073, -93.73314775770433
-0.003388258497973959, -97.44166052877802
-0.004104504980269624, -100.81156995988408
-0.00482075146256529, -104.39109098239862
-0.005536997944860955, -108.03510787919276
-0.006253244427156607, -111.35664540458924
-0.0069369342511661075, -114.76686475712
-0.007620624075175594, -118.25770395250021
-0.00827175724089893, -121.91067860961095
-0.008922890406622253, -125.20713440612093
-0.009606580230631753, -128.08687519270245
-0.010160043421496581, -132.5412366813374
